	Day2_BFP_Rep1	Day2_BFP_Rep2	Day2_BFP_Rep3	Day2_Hic2_Rep1	Day2_Hic2_Rep2	Day2_Hic2_Rep3	Day4_BFP_Rep1	Day4_BFP_Rep1-2	Day4_BFP_Rep2	Day4_BFP_Rep3	Day4_Hic2_Rep1	Day4_Hic2_Rep1-2	Day4_Hic2_Rep2	Day4_Hic2_Rep3	Day6_BFP_Rep1	Day6_BFP_Rep2	Day6_BFP_Rep3	Day6_Hic2_Rep1	Day6_Hic2_Rep2	Day6_Hic2_Rep3	Day10_BFP_Rep1	Day10_BFP_Rep2	Day10_BFP_Rep3	Day10_Hic2_Rep1	Day10_Hic2_Rep2	Day10_Hic2_Rep3	ESC_BFP_Rep1	ESC_BFP_Rep2	ESC_BFP_Rep3	ESC_Hic2-gRNA_Rep1	ESC_Hic2-gRNA_Rep2	ESC_Hic2-gRNA_Rep3	ESC_Zeo-gRNA_Rep1	ESC_Zeo-gRNA_Rep2	ESC_Zeo-gRNA_Rep3	iPSC_BFP_Rep1	iPSC_BFP_Rep2	iPSC_BFP_Rep3	iPSC_Hic2_Rep1	iPSC_Hic2_Rep2	iPSC_Hic2_Rep3	MEF_BFP_Rep1	MEF_BFP_Rep2	MEF_BFP_Rep3	MEF_Hic2_Rep1	MEF_Hic2_Rep2	MEF_Hic2_Rep3
Gm28188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.339487232	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.739582355	5.144679565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7867	0	0	3.191467878	1.825658031	0	2.08070739	2.294315937	4.179252026	0	2.227903417	1.724171893	0	5.082835924	5.213296665	11.96806747	6.946475244	2.586305287	0.707798749	6.95832942	1.714893188	5.475577506	2.758269283	1.512283689	1.665471527	3.086451422	0	1.355108492	5.693913795	2.365031657	1.137838776	3.594178186	0	8.555443846	10.71589786	5.513639676	0	8.767285591	1.299581007	2.524526237	1.464785133	3.068440198	0	1.097325553	0	0	7.065363845	5.423316729
Gm28104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scgb1b4-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28649	0	0	0	0	0	0	0.764771979	1.393084009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7063	0.916202272	0	0	0	0	1.040353695	0	0	0	0	0	0	0	0.651662083	0	0	0	0	3.47916471	0	0.684447188	3.677692378	0	0	0	0	1.355108492	0	0	0	0	0	1.222206264	1.339487232	0	0	0	0	1.262263119	0	0	0	1.097325553	0	0	0	0
Gm1833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.774759533
Gm20805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700121L16Rik	0	0	1.063822626	0	0	0	0	2.786168017	0	0.742634472	1.724171893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.378409919	0	0	0	0	0	0	0	0	0	0	0	0
Gm29568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29336	0	0	0	0	0	0	0	0	0.991876282	0	0	0	0	0	6.444344022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.413516328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700003I22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.52260382	35.58696122	23.65031657	38.68651838	16.77283153	28.96889484	13.4442689	20.09230848	19.29773887	49.54307033	42.37521369	16.89455309	34.0811042	35.15484318	30.68440198	0	0	0	0	0	0
Gm28369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rpap3-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28677	0	0	0	0	0	0	0	0	0	0	0	0	0.847139321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm17867	0	0	0	0	0	0	1.529543958	2.786168017	0.991876282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28688	0	0	0	0	0	1.040353695	0.764771979	1.393084009	0	1.485268945	0.862085947	0	0	0	0	0	0	0.707798749	0	0	0.684447188	0	0	0	0	1.096401164	2.710216985	2.846956897	0	4.551355104	8.386415767	3.342564789	0	0	4.135229757	0	1.461214265	3.89874302	1.262263119	0	3.068440198	0	2.194651105	0	0	0.785040427	0
Gm28489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.228376526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scgb2b13-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28514	0.916202272	0	0	0	0	0	0	0	0	0	1.724171893	1.346330585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.355108492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.291976658	0.972216082	0	0	0
Gm29116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rbm6-ps2	0	0	0	0	0	0	0	0	0	0	0.862085947	0	0	0	0	0	0	0	0	0	0	0	0	0	0.617290284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.198059395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29491	0	0	1.063822626	1.217105354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.785040427	0
Gm28791	2.748606815	4.729686947	5.31911313	1.825658031	7.997953661	7.282475864	1.529543958	4.179252026	3.967505129	5.941075779	1.724171893	5.38532234	0.847139321	8.471607081	26.69799666	4.630983496	6.034712337	13.44817623	0	0	2.737788753	8.27480785	7.561418443	0.832735763	3.086451422	0	14.90619342	9.964349141	7.095094972	5.689193879	16.77283153	12.25607089	15.88868143	17.41333402	12.40568927	26.22868429	17.53457118	6.497905033	8.83584183	20.50699186	12.27376079	3.035366336	2.194651105	0.972216082	8.706586915	6.280323417	1.549519066
Gm28448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29367	0	0	1.063822626	0.608552677	1.454173393	0	3.823859895	2.786168017	2.975628847	4.455806835	0	0	0.847139321	0.651662083	0	0	0	0	0	0	2.737788753	0	0	0	0	0	0	0	0	1.137838776	0	0	1.222206264	0	0	1.457149127	0	0	0	0	1.534220099	2.023577557	1.097325553	0.972216082	2.176646729	0.785040427	2.324278598
Gm28071	0	0	0	0	0.727086696	0	0	0	0	0	0	0	0	0.651662083	0	0	0	0	0	0	1.368894377	1.838846189	0	0	0	0	1.355108492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.785040427	1.549519066
Gm5251	10.99442726	10.81071302	20.2126299	12.77960622	13.08756054	15.60530542	16.82498354	11.14467207	16.8618968	5.198441307	7.758773521	5.38532234	2.541417962	8.471607081	10.12682632	3.087322331	2.586305287	0	0	0	14.37339095	9.194230945	12.09826951	29.14575172	5.55561256	5.482005818	18.97151889	17.08174138	15.37270577	3.413516328	5.990296976	0	18.33309395	14.73435955	8.270459514	26.22868429	14.61214265	5.198324027	16.40942054	10.25349593	15.34220099	0	0	0	0	0	0
Gm29326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28505	0	0	0	0	0	1.040353695	0	1.393084009	0	0	0	0	0.847139321	0	0	0	0	0	0	0	0	0	0	0.832735763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28911	666.0790516	702.6963464	665.9529639	715.0493955	756.1701643	682.4720238	510.8676819	597.6330397	625.8739341	685.451618	662.944093	770.1010946	659.0743915	705.0983739	1072.522969	1115.295192	1169.872092	777.1630261	1076.801478	1329.899668	1140.973463	1182.3781	1180.337419	986.7918797	873.4657525	1006.496268	1474.35804	1718.138488	1635.419391	1195.868553	1044.707793	1003.883625	1755.088195	1722.58058	1812.609044	1312.891364	1408.610552	2027.34637	1545.010057	1683.038117	1383.866529	553.4484618	513.5483586	564.8575439	539.8083887	535.3975713	500.4946582
Gm28472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310020H05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28578	3.573875226	2.583689817	2.740182387	0.616509364	0.568167072	2.107912164	5.068326476	3.904112079	1.771502239	1.504688497	0.873357524	1.052062581	2.839074267	0	0	1.563844183	0	1.434106111	0	0	3.367889099	0	0.766028226	1.301448762	8.357223881	0	2.446242559	15.34417934	10.57650388	5.343046614	6.422245739	5.16321476	2.183237834	2.851878522	6.54472784	9.354937065	18.22751184	10.27186809	0.986369774	4.578505888	1.19888501	1.025017686	0	0	0	0	0
Gm28239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.137838776	0	0	1.222206264	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29044	0	0	2.194128914	0	0	0	2.366007646	0	0	0.765839966	0	1.020670151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.173393429	1.235495794	0	0	2.762685803	1.421481826	0	0	0	0	0	0	1.04340468	0	0	3.366992349	0	0
Gm29226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28754	0	0	0	0	0	0	0	0	0	0	1.724171893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4208	6.413415902	5.405356511	13.82969414	23.7335544	25.44803438	24.96848868	9.942035726	8.358504052	8.926886541	8.168979197	37.06969571	33.65826462	32.19129419	29.32479374	17.49179092	13.89295049	2.586305287	8.493584984	21.74477944	34.29786377	12.32004939	1.838846189	9.829843976	4.996414581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.088323364	0	1.549519066
Gm29413	0	0	0	3.651316062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.011788779	0	0	0	0	0
1700095A13Rik	0.916202272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930558N11Rik	70.54757493	58.10758249	68.08464807	49.29276684	62.5294559	91.55112514	46.65109072	54.33027634	78.3582263	54.21231649	72.41521953	83.47249626	94.87960392	80.15443622	110.474469	80.2703806	48.27769869	162.0859135	96.5468207	100.3212515	71.18250758	57.00423186	86.95631209	64.12065379	72.22296328	57.0128605	265.6012645	385.7626596	254.2409032	141.0920082	298.3167894	171.5849925	173.5532894	297.3661655	143.3546316	399.2588609	267.4022105	181.9413409	251.1903606	159.6615795	285.3649384	32.37724091	32.91976658	21.38875381	53.32784486	47.88746606	41.83701477
Gm7539	0	0.675669564	0	0	0	0	0	0	0.991876282	0	0	0	0.847139321	0	3.682482298	0	0	0	0	0	0.684447188	0.919423094	0.756141844	0	0	0	0	0	0	0	1.198059395	0	0	0	0	0	0	0	0	0	1.534220099	1.011788779	0	0.972216082	1.088323364	0	0
Gm3489	0	0.675669564	0	0	0.727086696	0	0	0	0	0.742634472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.617290284	1.096401164	0	0	0	0	1.198059395	0	0	0	0	0	0	1.299581007	0	0	0	0	2.194651105	0	0	0	2.324278598
Gm29657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29152	0	1.351339128	2.127645252	1.217105354	1.454173393	1.040353695	0	1.393084009	0.991876282	2.97053789	0	2.69266117	1.694278641	1.954986249	0	0	0	0	4.348955887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.011788779	0	0	0	0	0.774759533
Gm21825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28922	0	0	1.063822626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.707798749	0	0	0.684447188	0	0	0.832735763	0	0	0	0	0	0	1.198059395	0	0	0	0	0	0	1.299581007	0	0	0	0	0	0.972216082	0	0	0
Gm28405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7266	0	0.675669564	0	0	0.727086696	1.040353695	1.529543958	1.393084009	0.991876282	0	2.58625784	1.346330585	0	0	3.682482298	0.771830583	0	10.61698123	0	0.857446594	1.368894377	0	0	0.832735763	1.234580569	0	1.355108492	1.423478449	3.547547486	0	0	2.228376526	0	1.339487232	0	0	0	0	1.262263119	4.394355398	4.602660296	0	0	0	0	3.925202136	1.549519066
Scgb2b16-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C530043A13Rik	1.298194055	2.872128475	1.83351315	1.748081726	0	2.948215746	2.167256003	3.947803743	7.027093979	4.209042859	3.664545109	3.815311129	4.801346882	5.5401555	0	2.187259091	0	0	0	1.214941401	0	1.302757734	8.166054415	0	2.6239705	0	5.760279723	8.995744934	6.114247625	8.299494954	10.25560201	7.681276114	4.212979121	3.847708245	5.859329161	8.371389556	5.876320773	1.841414707	3.625880182	3.366103504	5.288499524	1.4336334	0	1.675627993	4.709800299	4.449387858	4.391118646
Gm29550	0	0	0	0	0	0	0	0	0	0	0	0	0.847139321	0	3.682482298	0	0	0	0	0	6.844471883	0	5.29299291	17.48745103	65.43277015	25.21722676	8.130650954	17.08174138	21.28528492	27.30813062	33.54566307	27.85470658	4.888825055	6.69743616	15.16250911	7.285745637	32.14671383	9.097067047	13.8848943	17.57742159	18.41064119	0	0	0	0	0	0
Gm28242	0	0	0	0	0	0	0	0	0	0	0	4.038991755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2al1k	0	0	0	0	1.454173393	1.040353695	0	0	0	0	0	1.346330585	0	0	0	0	0	0	0	6.002126159	0	0	0	3.330943054	0	0	0	0	0	0	0	2.228376526	0	4.018461696	4.135229757	0	0	3.89874302	0	0	6.136880395	0	1.097325553	0	0	0	0
Gm28757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9443	0.916202272	0	0	0	2.181260089	2.08070739	0.764771979	0	0	2.227903417	0	0	2.541417962	0	3.682482298	5.402814079	0	2.831194995	1.739582355	0	0	2.758269283	0	3.330943054	2.469161138	1.096401164	0	0	1.182515829	1.137838776	0	0	0	1.339487232	1.378409919	0	0	2.599162013	0	0	0	0	0	1.944432165	0	0.785040427	0
Gm29665	0	0	0	0	0	0	0	0	0	0	0	0	1.694278641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28901	11.91062953	12.16205215	13.82969414	9.736842832	7.997953661	11.44389064	5.353403853	6.965420043	9.918762823	12.62478603	3.448343787	10.77064468	13.55422913	14.33656583	8.285585172	13.89295049	20.6904423	5.66238999	14.78645002	1.714893188	8.897813448	18.38846189	13.6105532	16.65471527	19.7532891	16.44601745	79.95140105	135.2304526	108.7914562	67.13248778	87.45833586	72.4222371	69.66575703	120.5538509	96.48869433	96.17184241	80.36678459	127.3589387	106.030102	137.6898025	107.3954069	14.1650429	15.36255774	4.861080412	16.32485047	7.065363845	4.648557197
Gm29170	25.65366361	18.24307822	39.36143716	33.47039724	15.26882063	30.17025715	29.0613352	29.25476418	23.80503078	23.76430312	12.9312892	17.5022976	23.71990098	37.79640082	49.71351103	21.61125631	18.96623877	21.23396246	14.78645002	44.5872229	0.684447188	5.516538567	21.92811348	11.65830069	27.7780628	6.578406981	21.68173588	25.62261208	37.84050652	32.9973245	25.1592473	27.85470658	25.66633154	26.78974464	30.32501822	37.88587731	37.9915709	19.4937151	17.67168366	35.15484318	36.82128237	22.25935313	17.55720884	15.55545732	33.7380243	15.70080854	33.31465991
Gm21868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D830032E09Rik	0	0.818219439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.919437346	0	0	0	0	1.408086082
Olfr1060-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5833	0	0	0	0.608552677	0.727086696	0	0	0	0	1.485268945	0	0	2.541417962	0	8.285585172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.944432165	0	1.570080854	0.774759533
Gm28145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.464785133	0	0	0	1.944432165	0	0	0
Gm29572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem167-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
